1949 - NumBooks: 20, SignUp: 10, BxD: 42726, DifferentBooks: 0 ScoreHeuristic: 529984.0
5653 - NumBooks: 15, SignUp: 893, BxD: 70949, DifferentBooks: 0 ScoreHeuristic: 30.56492515508829
717 - NumBooks: 20, SignUp: 941, BxD: 76637, DifferentBooks: 0 ScoreHeuristic: 30.548821487982238
2117 - NumBooks: 15, SignUp: 993, BxD: 33823, DifferentBooks: 0 ScoreHeuristic: 30.522008541157692
7884 - NumBooks: 10, SignUp: 515, BxD: 10350, DifferentBooks: 0 ScoreHeuristic: 30.517579413705345
1891 - NumBooks: 14, SignUp: 989, BxD: 60307, DifferentBooks: 0 ScoreHeuristic: 30.51193972933819
870 - NumBooks: 13, SignUp: 785, BxD: 39821, DifferentBooks: 0 ScoreHeuristic: 30.50979106657471
3055 - NumBooks: 15, SignUp: 880, BxD: 41899, DifferentBooks: 0 ScoreHeuristic: 30.50051652892562
7150 - NumBooks: 12, SignUp: 619, BxD: 85392, DifferentBooks: 0 ScoreHeuristic: 30.490378718084564
6162 - NumBooks: 18, SignUp: 940, BxD: 20379, DifferentBooks: 0 ScoreHeuristic: 30.484495246717973
5356 - NumBooks: 16, SignUp: 911, BxD: 35614, DifferentBooks: 0 ScoreHeuristic: 30.47379328875881
1691 - NumBooks: 16, SignUp: 752, BxD: 81329, DifferentBooks: 0 ScoreHeuristic: 30.46981276878678
8038 - NumBooks: 12, SignUp: 590, BxD: 96605, DifferentBooks: 0 ScoreHeuristic: 30.455432347026715
2291 - NumBooks: 14, SignUp: 814, BxD: 65067, DifferentBooks: 0 ScoreHeuristic: 30.4394849953818
3660 - NumBooks: 13, SignUp: 787, BxD: 14959, DifferentBooks: 0 ScoreHeuristic: 30.438985483613163
3604 - NumBooks: 15, SignUp: 749, BxD: 88731, DifferentBooks: 0 ScoreHeuristic: 30.404402131190498
578 - NumBooks: 12, SignUp: 683, BxD: 35660, DifferentBooks: 0 ScoreHeuristic: 30.40319493064145
1975 - NumBooks: 18, SignUp: 917, BxD: 71912, DifferentBooks: 0 ScoreHeuristic: 30.400131289623243
8503 - NumBooks: 15, SignUp: 956, BxD: 41083, DifferentBooks: 0 ScoreHeuristic: 30.39976650443795
5978 - NumBooks: 15, SignUp: 900, BxD: 39884, DifferentBooks: 0 ScoreHeuristic: 30.396844444444444
877 - NumBooks: 15, SignUp: 768, BxD: 29234, DifferentBooks: 0 ScoreHeuristic: 30.39339870876736
7247 - NumBooks: 15, SignUp: 621, BxD: 12597, DifferentBooks: 0 ScoreHeuristic: 30.365246433859472
5453 - NumBooks: 18, SignUp: 979, BxD: 26116, DifferentBooks: 0 ScoreHeuristic: 30.356835736367707
6617 - NumBooks: 11, SignUp: 524, BxD: 74518, DifferentBooks: 0 ScoreHeuristic: 30.35505288153371
5155 - NumBooks: 16, SignUp: 723, BxD: 95858, DifferentBooks: 0 ScoreHeuristic: 30.348974325128317
9030 - NumBooks: 14, SignUp: 704, BxD: 69293, DifferentBooks: 0 ScoreHeuristic: 30.343822636880166
7421 - NumBooks: 13, SignUp: 773, BxD: 72967, DifferentBooks: 0 ScoreHeuristic: 30.342567473712574
7357 - NumBooks: 15, SignUp: 794, BxD: 16951, DifferentBooks: 0 ScoreHeuristic: 30.333180529030702
7165 - NumBooks: 13, SignUp: 898, BxD: 39378, DifferentBooks: 0 ScoreHeuristic: 30.323541301878464
4446 - NumBooks: 16, SignUp: 955, BxD: 58181, DifferentBooks: 0 ScoreHeuristic: 30.313383953290753
3519 - NumBooks: 10, SignUp: 722, BxD: 73490, DifferentBooks: 0 ScoreHeuristic: 30.310972521696428
435 - NumBooks: 13, SignUp: 738, BxD: 90824, DifferentBooks: 0 ScoreHeuristic: 30.309649973193498
1459 - NumBooks: 11, SignUp: 659, BxD: 355, DifferentBooks: 0 ScoreHeuristic: 30.308450058832875
705 - NumBooks: 12, SignUp: 579, BxD: 77202, DifferentBooks: 0 ScoreHeuristic: 30.297514325515078
1998 - NumBooks: 10, SignUp: 649, BxD: 50299, DifferentBooks: 0 ScoreHeuristic: 30.29238771987721
4851 - NumBooks: 18, SignUp: 899, BxD: 73776, DifferentBooks: 0 ScoreHeuristic: 30.268356510323546
481 - NumBooks: 13, SignUp: 634, BxD: 67526, DifferentBooks: 0 ScoreHeuristic: 30.267352645563196
4365 - NumBooks: 16, SignUp: 894, BxD: 14934, DifferentBooks: 0 ScoreHeuristic: 30.262305501754174
4996 - NumBooks: 11, SignUp: 713, BxD: 51148, DifferentBooks: 0 ScoreHeuristic: 30.25771437676176
6615 - NumBooks: 17, SignUp: 883, BxD: 62557, DifferentBooks: 0 ScoreHeuristic: 30.25622908621258
3312 - NumBooks: 12, SignUp: 738, BxD: 92628, DifferentBooks: 0 ScoreHeuristic: 30.25
5711 - NumBooks: 19, SignUp: 978, BxD: 5974, DifferentBooks: 0 ScoreHeuristic: 30.238753601733013
7063 - NumBooks: 16, SignUp: 804, BxD: 10235, DifferentBooks: 0 ScoreHeuristic: 30.22264300388604
5170 - NumBooks: 16, SignUp: 781, BxD: 53733, DifferentBooks: 0 ScoreHeuristic: 30.214798978951112
6996 - NumBooks: 15, SignUp: 830, BxD: 27619, DifferentBooks: 0 ScoreHeuristic: 30.197011177239077
33 - NumBooks: 13, SignUp: 986, BxD: 57152, DifferentBooks: 0 ScoreHeuristic: 30.194244781916403
8752 - NumBooks: 12, SignUp: 879, BxD: 45239, DifferentBooks: 0 ScoreHeuristic: 30.181210937550556
3769 - NumBooks: 17, SignUp: 951, BxD: 44259, DifferentBooks: 0 ScoreHeuristic: 30.174862699178792
6459 - NumBooks: 19, SignUp: 864, BxD: 1166, DifferentBooks: 0 ScoreHeuristic: 30.173659336419753
101 - NumBooks: 16, SignUp: 696, BxD: 24568, DifferentBooks: 0 ScoreHeuristic: 30.171028620029066
601 - NumBooks: 11, SignUp: 540, BxD: 650, DifferentBooks: 0 ScoreHeuristic: 30.16857338820302
2186 - NumBooks: 17, SignUp: 683, BxD: 9902, DifferentBooks: 0 ScoreHeuristic: 30.161485051094452
3816 - NumBooks: 12, SignUp: 661, BxD: 7489, DifferentBooks: 0 ScoreHeuristic: 30.15854124658691
556 - NumBooks: 14, SignUp: 838, BxD: 7738, DifferentBooks: 0 ScoreHeuristic: 30.1450792032399
6740 - NumBooks: 16, SignUp: 628, BxD: 94777, DifferentBooks: 0 ScoreHeuristic: 30.1275127794231
4048 - NumBooks: 17, SignUp: 954, BxD: 89558, DifferentBooks: 0 ScoreHeuristic: 30.12329856853412
826 - NumBooks: 20, SignUp: 904, BxD: 32185, DifferentBooks: 0 ScoreHeuristic: 30.1162985061477
4423 - NumBooks: 17, SignUp: 859, BxD: 74728, DifferentBooks: 0 ScoreHeuristic: 30.10291496867381
9039 - NumBooks: 12, SignUp: 572, BxD: 24666, DifferentBooks: 0 ScoreHeuristic: 30.096349454741063
464 - NumBooks: 12, SignUp: 814, BxD: 51109, DifferentBooks: 0 ScoreHeuristic: 30.074579381704687
9015 - NumBooks: 12, SignUp: 561, BxD: 82838, DifferentBooks: 0 ScoreHeuristic: 30.06401225212172
6266 - NumBooks: 15, SignUp: 806, BxD: 79106, DifferentBooks: 0 ScoreHeuristic: 30.04563170760241
5017 - NumBooks: 20, SignUp: 865, BxD: 99724, DifferentBooks: 0 ScoreHeuristic: 30.027865949413613
8641 - NumBooks: 16, SignUp: 702, BxD: 86890, DifferentBooks: 0 ScoreHeuristic: 30.015413835926655
4571 - NumBooks: 19, SignUp: 847, BxD: 49679, DifferentBooks: 0 ScoreHeuristic: 30.010217323730256
2149 - NumBooks: 18, SignUp: 980, BxD: 60971, DifferentBooks: 0 ScoreHeuristic: 30.003565181174512
4267 - NumBooks: 12, SignUp: 736, BxD: 87466, DifferentBooks: 0 ScoreHeuristic: 29.99645742261342
4152 - NumBooks: 17, SignUp: 669, BxD: 17325, DifferentBooks: 0 ScoreHeuristic: 29.995678801325408
9790 - NumBooks: 17, SignUp: 981, BxD: 43937, DifferentBooks: 0 ScoreHeuristic: 29.987067223214574
2421 - NumBooks: 13, SignUp: 923, BxD: 12554, DifferentBooks: 0 ScoreHeuristic: 29.98244689404868
4839 - NumBooks: 11, SignUp: 602, BxD: 77746, DifferentBooks: 0 ScoreHeuristic: 29.976534475336916
2516 - NumBooks: 10, SignUp: 630, BxD: 19515, DifferentBooks: 0 ScoreHeuristic: 29.9539027462837
9158 - NumBooks: 13, SignUp: 815, BxD: 26121, DifferentBooks: 0 ScoreHeuristic: 29.947081184839476
1957 - NumBooks: 17, SignUp: 911, BxD: 77737, DifferentBooks: 0 ScoreHeuristic: 29.94288010545582
687 - NumBooks: 14, SignUp: 850, BxD: 66230, DifferentBooks: 0 ScoreHeuristic: 29.94020899653979
2740 - NumBooks: 13, SignUp: 833, BxD: 77600, DifferentBooks: 0 ScoreHeuristic: 29.914202415660142
1929 - NumBooks: 10, SignUp: 598, BxD: 12693, DifferentBooks: 0 ScoreHeuristic: 29.90151116877887
2559 - NumBooks: 11, SignUp: 747, BxD: 47789, DifferentBooks: 0 ScoreHeuristic: 29.890299260406195
146 - NumBooks: 20, SignUp: 875, BxD: 95767, DifferentBooks: 0 ScoreHeuristic: 29.880279510204083
9356 - NumBooks: 10, SignUp: 631, BxD: 15222, DifferentBooks: 0 ScoreHeuristic: 29.876359060781944
2445 - NumBooks: 11, SignUp: 674, BxD: 31275, DifferentBooks: 0 ScoreHeuristic: 29.87579357042855
7724 - NumBooks: 14, SignUp: 958, BxD: 71282, DifferentBooks: 0 ScoreHeuristic: 29.872272174545962
6399 - NumBooks: 10, SignUp: 550, BxD: 95185, DifferentBooks: 0 ScoreHeuristic: 29.871193388429752
7008 - NumBooks: 19, SignUp: 942, BxD: 49231, DifferentBooks: 0 ScoreHeuristic: 29.854275133992363
7679 - NumBooks: 11, SignUp: 561, BxD: 73370, DifferentBooks: 0 ScoreHeuristic: 29.849374525373268
7933 - NumBooks: 12, SignUp: 646, BxD: 4638, DifferentBooks: 0 ScoreHeuristic: 29.84271151836977
2636 - NumBooks: 19, SignUp: 940, BxD: 17655, DifferentBooks: 0 ScoreHeuristic: 29.83019013128112
9019 - NumBooks: 14, SignUp: 938, BxD: 27776, DifferentBooks: 0 ScoreHeuristic: 29.82929814830811
8453 - NumBooks: 18, SignUp: 928, BxD: 80463, DifferentBooks: 0 ScoreHeuristic: 29.824780766944116
7813 - NumBooks: 19, SignUp: 863, BxD: 27674, DifferentBooks: 0 ScoreHeuristic: 29.799200826027935
8967 - NumBooks: 12, SignUp: 558, BxD: 34358, DifferentBooks: 0 ScoreHeuristic: 29.798293958196837
7957 - NumBooks: 14, SignUp: 743, BxD: 47936, DifferentBooks: 0 ScoreHeuristic: 29.75607056619974
4517 - NumBooks: 13, SignUp: 744, BxD: 31159, DifferentBooks: 0 ScoreHeuristic: 29.749400219678577
8426 - NumBooks: 10, SignUp: 458, BxD: 59938, DifferentBooks: 0 ScoreHeuristic: 29.7477355504281
4061 - NumBooks: 15, SignUp: 924, BxD: 41073, DifferentBooks: 0 ScoreHeuristic: 29.740260911527145
420 - NumBooks: 10, SignUp: 562, BxD: 33173, DifferentBooks: 0 ScoreHeuristic: 29.723838350578134
9533 - NumBooks: 12, SignUp: 525, BxD: 5615, DifferentBooks: 0 ScoreHeuristic: 29.697309750566895
9551 - NumBooks: 19, SignUp: 839, BxD: 91011, DifferentBooks: 0 ScoreHeuristic: 29.69535501853191
8927 - NumBooks: 10, SignUp: 388, BxD: 90324, DifferentBooks: 0 ScoreHeuristic: 29.68564672122436
4113 - NumBooks: 13, SignUp: 625, BxD: 93010, DifferentBooks: 0 ScoreHeuristic: 29.680704
4466 - NumBooks: 11, SignUp: 673, BxD: 30252, DifferentBooks: 0 ScoreHeuristic: 29.6563589436755
9219 - NumBooks: 13, SignUp: 686, BxD: 86759, DifferentBooks: 0 ScoreHeuristic: 29.643739003306447
4843 - NumBooks: 17, SignUp: 860, BxD: 19819, DifferentBooks: 0 ScoreHeuristic: 29.63916170903191
7960 - NumBooks: 11, SignUp: 748, BxD: 95394, DifferentBooks: 0 ScoreHeuristic: 29.635505733649804
145 - NumBooks: 13, SignUp: 593, BxD: 50531, DifferentBooks: 0 ScoreHeuristic: 29.63177486641509
7230 - NumBooks: 10, SignUp: 556, BxD: 47336, DifferentBooks: 0 ScoreHeuristic: 29.620218932767454
3086 - NumBooks: 16, SignUp: 995, BxD: 65241, DifferentBooks: 0 ScoreHeuristic: 29.606723062548927
3471 - NumBooks: 13, SignUp: 744, BxD: 69318, DifferentBooks: 0 ScoreHeuristic: 29.602959879754884
8681 - NumBooks: 18, SignUp: 893, BxD: 24836, DifferentBooks: 0 ScoreHeuristic: 29.594574700074865
6373 - NumBooks: 20, SignUp: 999, BxD: 29054, DifferentBooks: 0 ScoreHeuristic: 29.57661264868472
6014 - NumBooks: 11, SignUp: 549, BxD: 81693, DifferentBooks: 0 ScoreHeuristic: 29.562692227298516
3917 - NumBooks: 14, SignUp: 593, BxD: 90785, DifferentBooks: 0 ScoreHeuristic: 29.558383501730418
1787 - NumBooks: 10, SignUp: 617, BxD: 32682, DifferentBooks: 0 ScoreHeuristic: 29.549884551431745
5166 - NumBooks: 14, SignUp: 662, BxD: 26211, DifferentBooks: 0 ScoreHeuristic: 29.539717600240962
745 - NumBooks: 11, SignUp: 512, BxD: 4995, DifferentBooks: 0 ScoreHeuristic: 29.523941040039062
2785 - NumBooks: 17, SignUp: 775, BxD: 40782, DifferentBooks: 0 ScoreHeuristic: 29.523448074921955
7508 - NumBooks: 14, SignUp: 706, BxD: 39250, DifferentBooks: 0 ScoreHeuristic: 29.52213724530331
2237 - NumBooks: 16, SignUp: 907, BxD: 17312, DifferentBooks: 0 ScoreHeuristic: 29.520711749482466
6882 - NumBooks: 15, SignUp: 832, BxD: 76398, DifferentBooks: 0 ScoreHeuristic: 29.47498064210429
8554 - NumBooks: 16, SignUp: 856, BxD: 78614, DifferentBooks: 0 ScoreHeuristic: 29.471199722683203
3175 - NumBooks: 17, SignUp: 861, BxD: 98518, DifferentBooks: 0 ScoreHeuristic: 29.45677918202776
2424 - NumBooks: 11, SignUp: 721, BxD: 58956, DifferentBooks: 0 ScoreHeuristic: 29.424229716394052
8443 - NumBooks: 16, SignUp: 765, BxD: 32336, DifferentBooks: 0 ScoreHeuristic: 29.414671280276817
3610 - NumBooks: 13, SignUp: 789, BxD: 48963, DifferentBooks: 0 ScoreHeuristic: 29.398661249981927
4035 - NumBooks: 17, SignUp: 891, BxD: 73380, DifferentBooks: 0 ScoreHeuristic: 29.398059658815363
9426 - NumBooks: 14, SignUp: 825, BxD: 84256, DifferentBooks: 0 ScoreHeuristic: 29.396112396694214
395 - NumBooks: 19, SignUp: 980, BxD: 33982, DifferentBooks: 0 ScoreHeuristic: 29.38082465639317
1519 - NumBooks: 15, SignUp: 766, BxD: 47211, DifferentBooks: 0 ScoreHeuristic: 29.38036253570479
6574 - NumBooks: 14, SignUp: 793, BxD: 6850, DifferentBooks: 0 ScoreHeuristic: 29.375579829179976
5740 - NumBooks: 17, SignUp: 937, BxD: 1985, DifferentBooks: 0 ScoreHeuristic: 29.370153160305204
7990 - NumBooks: 11, SignUp: 904, BxD: 1111, DifferentBooks: 0 ScoreHeuristic: 29.368246583522595
6021 - NumBooks: 18, SignUp: 931, BxD: 7669, DifferentBooks: 0 ScoreHeuristic: 29.364524938247108
1350 - NumBooks: 14, SignUp: 585, BxD: 78789, DifferentBooks: 0 ScoreHeuristic: 29.36343049163562
2627 - NumBooks: 16, SignUp: 865, BxD: 89220, DifferentBooks: 0 ScoreHeuristic: 29.34758394867854
2870 - NumBooks: 12, SignUp: 780, BxD: 76128, DifferentBooks: 0 ScoreHeuristic: 29.34027777777778
9712 - NumBooks: 15, SignUp: 842, BxD: 51320, DifferentBooks: 0 ScoreHeuristic: 29.316694500708074
4382 - NumBooks: 15, SignUp: 626, BxD: 17397, DifferentBooks: 0 ScoreHeuristic: 29.30855934019945
6068 - NumBooks: 12, SignUp: 779, BxD: 86501, DifferentBooks: 0 ScoreHeuristic: 29.30436308687119
2034 - NumBooks: 15, SignUp: 825, BxD: 43058, DifferentBooks: 0 ScoreHeuristic: 29.277937190082646
7659 - NumBooks: 13, SignUp: 779, BxD: 44032, DifferentBooks: 0 ScoreHeuristic: 29.276573270428333
8334 - NumBooks: 10, SignUp: 592, BxD: 74789, DifferentBooks: 0 ScoreHeuristic: 29.273217791271
8980 - NumBooks: 19, SignUp: 975, BxD: 1582, DifferentBooks: 0 ScoreHeuristic: 29.270874424720578
9086 - NumBooks: 17, SignUp: 900, BxD: 99053, DifferentBooks: 0 ScoreHeuristic: 29.2681
1101 - NumBooks: 16, SignUp: 950, BxD: 49262, DifferentBooks: 0 ScoreHeuristic: 29.262405540166206
4797 - NumBooks: 17, SignUp: 982, BxD: 82065, DifferentBooks: 0 ScoreHeuristic: 29.261269034059094
2897 - NumBooks: 13, SignUp: 714, BxD: 65304, DifferentBooks: 0 ScoreHeuristic: 29.25688706855291
3330 - NumBooks: 18, SignUp: 834, BxD: 25256, DifferentBooks: 0 ScoreHeuristic: 29.255906066513695
285 - NumBooks: 18, SignUp: 880, BxD: 89483, DifferentBooks: 0 ScoreHeuristic: 29.23368285123967
4210 - NumBooks: 18, SignUp: 984, BxD: 25724, DifferentBooks: 0 ScoreHeuristic: 29.208312677638972
9765 - NumBooks: 15, SignUp: 869, BxD: 45257, DifferentBooks: 0 ScoreHeuristic: 29.189835015314614
6695 - NumBooks: 12, SignUp: 615, BxD: 72442, DifferentBooks: 0 ScoreHeuristic: 29.177563619538635
2988 - NumBooks: 13, SignUp: 778, BxD: 25614, DifferentBooks: 0 ScoreHeuristic: 29.171106455812478
8740 - NumBooks: 12, SignUp: 816, BxD: 88616, DifferentBooks: 0 ScoreHeuristic: 29.154706122645138
4968 - NumBooks: 15, SignUp: 853, BxD: 71412, DifferentBooks: 0 ScoreHeuristic: 29.1448085441494
7196 - NumBooks: 13, SignUp: 824, BxD: 31993, DifferentBooks: 0 ScoreHeuristic: 29.13903289659723
4452 - NumBooks: 10, SignUp: 752, BxD: 70771, DifferentBooks: 0 ScoreHeuristic: 29.13415466557266
3839 - NumBooks: 17, SignUp: 645, BxD: 37852, DifferentBooks: 0 ScoreHeuristic: 29.12652124271378
6039 - NumBooks: 12, SignUp: 600, BxD: 36425, DifferentBooks: 0 ScoreHeuristic: 29.106025
8550 - NumBooks: 17, SignUp: 938, BxD: 10560, DifferentBooks: 0 ScoreHeuristic: 29.10015866449052
2642 - NumBooks: 11, SignUp: 571, BxD: 15648, DifferentBooks: 0 ScoreHeuristic: 29.095727224490172
8947 - NumBooks: 16, SignUp: 849, BxD: 20438, DifferentBooks: 0 ScoreHeuristic: 29.08880675803724
4495 - NumBooks: 12, SignUp: 662, BxD: 23047, DifferentBooks: 0 ScoreHeuristic: 29.081744416352535
7924 - NumBooks: 11, SignUp: 641, BxD: 7262, DifferentBooks: 0 ScoreHeuristic: 29.05226817497037
6961 - NumBooks: 13, SignUp: 692, BxD: 43639, DifferentBooks: 0 ScoreHeuristic: 29.038392946640382
2053 - NumBooks: 16, SignUp: 725, BxD: 17450, DifferentBooks: 0 ScoreHeuristic: 29.011224732461354
5522 - NumBooks: 11, SignUp: 606, BxD: 18949, DifferentBooks: 0 ScoreHeuristic: 29.010489167728654
4483 - NumBooks: 13, SignUp: 569, BxD: 45647, DifferentBooks: 0 ScoreHeuristic: 28.996994696705286
8365 - NumBooks: 17, SignUp: 856, BxD: 21462, DifferentBooks: 0 ScoreHeuristic: 28.978600751157305
1745 - NumBooks: 10, SignUp: 642, BxD: 35637, DifferentBooks: 0 ScoreHeuristic: 28.96183315379315
6853 - NumBooks: 13, SignUp: 792, BxD: 46853, DifferentBooks: 0 ScoreHeuristic: 28.931359044995407
1935 - NumBooks: 19, SignUp: 811, BxD: 81365, DifferentBooks: 0 ScoreHeuristic: 28.928746383344915
1261 - NumBooks: 11, SignUp: 689, BxD: 95571, DifferentBooks: 0 ScoreHeuristic: 28.900377274230546
6852 - NumBooks: 10, SignUp: 527, BxD: 33028, DifferentBooks: 0 ScoreHeuristic: 28.898274937078952
1765 - NumBooks: 15, SignUp: 861, BxD: 34923, DifferentBooks: 0 ScoreHeuristic: 28.89218570632695
880 - NumBooks: 15, SignUp: 725, BxD: 17723, DifferentBooks: 0 ScoreHeuristic: 28.87765231866825
1247 - NumBooks: 12, SignUp: 824, BxD: 83915, DifferentBooks: 0 ScoreHeuristic: 28.877580356301255
5048 - NumBooks: 12, SignUp: 702, BxD: 13242, DifferentBooks: 0 ScoreHeuristic: 28.871486432739992
2436 - NumBooks: 16, SignUp: 933, BxD: 82384, DifferentBooks: 0 ScoreHeuristic: 28.869025340929063
743 - NumBooks: 15, SignUp: 971, BxD: 79875, DifferentBooks: 0 ScoreHeuristic: 28.844974921540324
9620 - NumBooks: 11, SignUp: 810, BxD: 83542, DifferentBooks: 0 ScoreHeuristic: 28.84087791495199
9567 - NumBooks: 17, SignUp: 983, BxD: 38014, DifferentBooks: 0 ScoreHeuristic: 28.82914324803449
501 - NumBooks: 11, SignUp: 661, BxD: 92028, DifferentBooks: 0 ScoreHeuristic: 28.827639321524945
2480 - NumBooks: 16, SignUp: 908, BxD: 93284, DifferentBooks: 0 ScoreHeuristic: 28.813721399600226
4567 - NumBooks: 14, SignUp: 718, BxD: 76605, DifferentBooks: 0 ScoreHeuristic: 28.812074704572435
8868 - NumBooks: 16, SignUp: 955, BxD: 34343, DifferentBooks: 0 ScoreHeuristic: 28.810477782955513
5744 - NumBooks: 15, SignUp: 947, BxD: 91481, DifferentBooks: 0 ScoreHeuristic: 28.809801195126276
2478 - NumBooks: 12, SignUp: 709, BxD: 61035, DifferentBooks: 0 ScoreHeuristic: 28.786478900137464
1111 - NumBooks: 15, SignUp: 961, BxD: 96567, DifferentBooks: 0 ScoreHeuristic: 28.785848941171885
6640 - NumBooks: 10, SignUp: 679, BxD: 35506, DifferentBooks: 0 ScoreHeuristic: 28.7858324964591
9578 - NumBooks: 16, SignUp: 781, BxD: 16240, DifferentBooks: 0 ScoreHeuristic: 28.768595041322314
4420 - NumBooks: 19, SignUp: 649, BxD: 22650, DifferentBooks: 0 ScoreHeuristic: 28.752068489865884
7776 - NumBooks: 13, SignUp: 768, BxD: 3258, DifferentBooks: 0 ScoreHeuristic: 28.75082058376736
2592 - NumBooks: 15, SignUp: 789, BxD: 65138, DifferentBooks: 0 ScoreHeuristic: 28.72905652981988
9877 - NumBooks: 15, SignUp: 834, BxD: 23283, DifferentBooks: 0 ScoreHeuristic: 28.726515190725117
7216 - NumBooks: 16, SignUp: 991, BxD: 95071, DifferentBooks: 0 ScoreHeuristic: 28.71056460719635
6564 - NumBooks: 13, SignUp: 542, BxD: 85861, DifferentBooks: 0 ScoreHeuristic: 28.707452240574067
1578 - NumBooks: 11, SignUp: 591, BxD: 19001, DifferentBooks: 0 ScoreHeuristic: 28.67955886521168
1754 - NumBooks: 19, SignUp: 997, BxD: 92769, DifferentBooks: 0 ScoreHeuristic: 28.67672324898467
6147 - NumBooks: 10, SignUp: 499, BxD: 31589, DifferentBooks: 0 ScoreHeuristic: 28.672912960188913
3584 - NumBooks: 10, SignUp: 644, BxD: 2813, DifferentBooks: 0 ScoreHeuristic: 28.665715057289457
1194 - NumBooks: 11, SignUp: 725, BxD: 90711, DifferentBooks: 0 ScoreHeuristic: 28.655716527942925
9972 - NumBooks: 14, SignUp: 898, BxD: 4992, DifferentBooks: 0 ScoreHeuristic: 28.64275970853319
6259 - NumBooks: 12, SignUp: 631, BxD: 73599, DifferentBooks: 0 ScoreHeuristic: 28.642004113913718
6390 - NumBooks: 12, SignUp: 821, BxD: 91675, DifferentBooks: 0 ScoreHeuristic: 28.63097200318675
2124 - NumBooks: 16, SignUp: 822, BxD: 98597, DifferentBooks: 0 ScoreHeuristic: 28.62640524268741
3666 - NumBooks: 12, SignUp: 651, BxD: 63187, DifferentBooks: 0 ScoreHeuristic: 28.624965490878974
1667 - NumBooks: 17, SignUp: 948, BxD: 24356, DifferentBooks: 0 ScoreHeuristic: 28.62475742847478
1066 - NumBooks: 15, SignUp: 829, BxD: 89782, DifferentBooks: 0 ScoreHeuristic: 28.60765873980161
8062 - NumBooks: 17, SignUp: 956, BxD: 81338, DifferentBooks: 0 ScoreHeuristic: 28.604594851280616
508 - NumBooks: 14, SignUp: 870, BxD: 10511, DifferentBooks: 0 ScoreHeuristic: 28.604054696789536
3195 - NumBooks: 18, SignUp: 894, BxD: 57087, DifferentBooks: 0 ScoreHeuristic: 28.599764024643534
5087 - NumBooks: 15, SignUp: 807, BxD: 52180, DifferentBooks: 0 ScoreHeuristic: 28.59002470637191
8539 - NumBooks: 13, SignUp: 775, BxD: 29100, DifferentBooks: 0 ScoreHeuristic: 28.57764661810614
5951 - NumBooks: 18, SignUp: 958, BxD: 28994, DifferentBooks: 0 ScoreHeuristic: 28.57449300691681
8638 - NumBooks: 20, SignUp: 980, BxD: 18701, DifferentBooks: 0 ScoreHeuristic: 28.557027280299874
375 - NumBooks: 12, SignUp: 826, BxD: 63972, DifferentBooks: 0 ScoreHeuristic: 28.556472747099413
1148 - NumBooks: 17, SignUp: 838, BxD: 34659, DifferentBooks: 0 ScoreHeuristic: 28.55486696931551
8746 - NumBooks: 13, SignUp: 612, BxD: 61905, DifferentBooks: 0 ScoreHeuristic: 28.54911572472126
3890 - NumBooks: 14, SignUp: 869, BxD: 39609, DifferentBooks: 0 ScoreHeuristic: 28.54682511411474
2406 - NumBooks: 17, SignUp: 954, BxD: 82082, DifferentBooks: 0 ScoreHeuristic: 28.511569953720183
622 - NumBooks: 14, SignUp: 866, BxD: 81419, DifferentBooks: 0 ScoreHeuristic: 28.497843873507247
3054 - NumBooks: 16, SignUp: 871, BxD: 67759, DifferentBooks: 0 ScoreHeuristic: 28.489365852886937
1228 - NumBooks: 16, SignUp: 780, BxD: 56599, DifferentBooks: 0 ScoreHeuristic: 28.485484878369494
1304 - NumBooks: 16, SignUp: 918, BxD: 40106, DifferentBooks: 0 ScoreHeuristic: 28.467688116156655
